Name;X;Y;Lat;Long
PARK VIEW ROAD;534101;189612;51.58941;-0.065642336
LABURNUM STREET;533470;183609;51.535615;-0.077022477
HERVEY ROAD;541170;177090;51.475165;0.03131605
HYDE PARK CORNER;528456;179749;51.502088;-0.1506787
PRATT STREET;529145;183647;51.536961;-0.13933045
BRENTFORD COUNTY COURT;517780;177518;51.48436;-0.30515992
SHARPS LANE;508693;187048;51.571834;-0.43303563
MILLWALL PARK;538020;178498;51.488594;-0.013461407
THE INTERNATIONAL HOTEL;537388;179873;51.501104;-0.022023569
THE INTERNATIONAL HOTEL;537296;179892;51.501297;-0.02334079
LIMEHOUSE POLICE STATION;536981;180984;51.511186;-0.027452401
LYON PARK AVENUE;518127;184736;51.549159;-0.29774817
LYON PARK AVENUE;518125;184679;51.548647;-0.29779612
DUKE OF YORK SQUARE;527806;178515;51.491145;-0.16048481
NOTTING HILL GATE STATION <>;525354;180345;51.50814;-0.1951346
LANCASTER PLACE;530650;180735;51.510446;-0.11872215
SMITH CLOSE;535715;180172;51.504194;-0.045996621
HALL PLACE;527305;168646;51.402566;-0.17124415
AUDRIC CLOSE;519148;169778;51.41451;-0.28807161
WRYTHE GREEN;527641;165289;51.372321;-0.16762201
ST JOHN'S ROAD;527547;165412;51.373448;-0.16892763
WALTHAM ROAD;526961;166404;51.382494;-0.17698791
WALTHAM ROAD;526926;166371;51.382205;-0.17750236
DORCHESTER ROAD;525959;166724;51.385593;-0.1912653
VAUXHALL BRIDGE / MILLBANK;530026;178243;51.488195;-0.12862639
BRONDESBURY ROAD;525408;183628;51.537632;-0.19318949
ST HELIER STATION #;525558;167183;51.389807;-0.19686275
CANTERBURY ROAD;525862;166825;51.386522;-0.19262275
WORCESTER PARK STATION #;522182;166147;51.381232;-0.24571409
MOUNT ROAD;526808;169511;51.410451;-0.17807621
MOUNT EPHRAIM ROAD;530205;172433;51.435941;-0.12818733
THORNTON ROAD / GREEN WRYTHE LANE;527153;166502;51.383332;-0.17419537
THORNTON ROAD / GREEN WRYTHE LANE;527166;166518;51.383473;-0.17400294
FORTUNE GREEN ROAD;525259;185231;51.552071;-0.19476664
SOLENT ROAD;525112;185219;51.551996;-0.19688998
SOLENT ROAD;525112;185210;51.551915;-0.19689317
HILLFIELD ROAD;524934;185156;51.551469;-0.19947828
MILL LANE;524752;185138;51.551348;-0.20210824
STRATFORD / ROMFORD ROAD;539068;184581;51.542999;0.004021148
UPTON PARK / PRIORY ROAD;541597;183274;51.530626;0.039940446
STRATFORD CENTRE;538872;184330;51.540792;0.001097656
HILLBURY ROAD;529067;172420;51.436085;-0.14455471
HILLBURY ROAD;529047;172448;51.436341;-0.14483208
FONTENOY ROAD;528931;172571;51.437473;-0.14645525
BALHAM HEALTH CENTRE;528775;172942;51.440842;-0.14856355
BALHAM HEALTH CENTRE;528763;172950;51.440917;-0.1487332
FONTENOY ROAD;528911;172582;51.437576;-0.14673883
BECMEAD AVENUE;529723;171876;51.431046;-0.13532153
WOODFIELD AVENUE;529658;172155;51.433568;-0.13615399
BECMEAD AVENUE;529682;171995;51.432125;-0.13586745
CHRIST CHURCH;530698;173365;51.444204;-0.12075508
CHRIST CHURCH;530716;173346;51.444029;-0.12050324
ATWATER CLOSE;530991;173435;51.444765;-0.11651562
ATWATER CLOSE;530977;173430;51.444723;-0.1167188
ST MARTINS ESTATE;531281;173430;51.444653;-0.11234699
ROUPELL ROAD;530848;173352;51.444052;-0.11860276
ROUPELL ROAD;530857;173350;51.444032;-0.11847407
HILDRETH STREET MARKET;528527;173351;51.444574;-0.15198143
OLD BOND STREET / ROYAL ACADEMY;529235;180471;51.508399;-0.13919738
SHOREDITCH;533463;182496;51.525614;-0.077544747
BROMLEY NORTH STATION #;540359;169614;51.408187;0.016684576
BROMLEY NORTH STATION #;540338;169621;51.408256;0.016385607
BROCKLEY RISE;536093;174052;51.449108;-0.042909282
HILLFIELD ROAD;524885;185152;51.551444;-0.20018605
BALHAM STATION <> #;528560;173182;51.443048;-0.15156818
HAMPTON STREET;532112;178783;51.492565;-0.098397456
SEDGMOOR PLACE;533235;177190;51.477986;-0.08283155
SOUTHAMPTON WAY ESTATE;533418;177078;51.476937;-0.080240234
SEDGMOOR PLACE;533283;177168;51.477777;-0.082149069
COTTAGE GREEN;533046;177365;51.479603;-0.085485627
ALSACE ROAD;533078;178198;51.487082;-0.084711468
EAST STREET;532933;178435;51.489245;-0.086709447
BALFOUR STREET;532705;178663;51.491348;-0.089905814
SOUTHAMPTON WAY / PECKHAM ROAD;533575;176917;51.475453;-0.078041699
ALSACE ROAD;533105;178186;51.486967;-0.084327349
EAST STREET;532886;178534;51.490146;-0.087348766
LARCOM STREET;532609;178705;51.491748;-0.09127201
SOUTHAMPTON WAY ESTATE;533454;177059;51.476757;-0.079729337
SEYMOUR ROAD;528313;166692;51.384779;-0.15746677
ST GEORGE'S WAY / BURGESS PARK;533012;177668;51.482334;-0.085860937
LARCOM STREET;532582;178700;51.491709;-0.091662567
ST GEORGE'S WAY / BURGESS PARK;533048;177518;51.480978;-0.085399262
BALFOUR STREET;532754;178660;51.491309;-0.089201566
HOMEFIELD CLOSE;511561;182047;51.526326;-0.39325406
HOMEFIELD CLOSE;511538;182046;51.526322;-0.39358578
LAYER GARDENS;519328;180586;51.511609;-0.28184025
LAYER GARDENS;519334;180595;51.511689;-0.28175079
WEST ACTON STATION <>;519451;181264;51.517677;-0.27983912
WEST ACTON STATION <>;519357;181181;51.516951;-0.28122129
NORMAN WAY;519919;181396;51.518764;-0.27305262
CONDUIT STREET / HAMLEYS TOY STORE;529195;180845;51.511769;-0.13963652
PARK ROYAL ASDA / WESTERN ROAD;520139;182455;51.528235;-0.26952265
THORNTON HEATH POND;531349;167607;51.392308;-0.11352489
DAWLISH AVENUE;516323;183108;51.534902;-0.32429121
PERIVALE LANE;515941;182864;51.532788;-0.32987649
PERIVALE LANE;515925;182900;51.533114;-0.33009521
KNATCHBULL ROAD;520854;183894;51.541015;-0.25872718
FAWOOD AVENUE;520790;184150;51.54333;-0.2595618
FAWOOD AVENUE;520781;184130;51.543152;-0.25969838
GLOUCESTER CLOSE;520782;184364;51.545255;-0.25960373
GLOUCESTER CLOSE;520772;184342;51.545059;-0.25975541
SWAMINARAYAN TEMPLE;520752;184591;51.547301;-0.25995832
SWAMINARAYAN TEMPLE;520730;184624;51.547602;-0.26026412
KINGFISHER WAY;520676;184951;51.550553;-0.26093045
KINGFISHER WAY;520670;185008;51.551066;-0.26099741
DRURY WAY;520534;185176;51.552605;-0.26290042
LILBURNE WALK;520363;184797;51.549235;-0.26549514
DRURY WAY;520563;185166;51.552509;-0.26248578
LILBURNE WALK;520374;184796;51.549224;-0.26533691
MITCHELL WAY;520187;184682;51.548239;-0.26807144
OWEN WAY;520392;184996;51.551018;-0.26500906
OWEN WAY;520399;185041;51.551421;-0.26489276
RUISLIP LIDO;508617;189142;51.590669;-0.43348478
WESTBOURNE ROAD / JUPITER WAY;530869;184883;51.547672;-0.11402835
LIVERPOOL ROAD;531108;185165;51.550151;-0.11047856
LOUGH ROAD;530912;185015;51.548848;-0.1133595
OFFORD ROAD;531127;184478;51.543972;-0.11046049
CHAPEL MARKET;531322;183418;51.534401;-0.10804521
HEMINGFORD ROAD;530902;183732;51.537321;-0.11398043
RICHMOND AVENUE;530914;183962;51.539385;-0.11372205
THE HEMINGFORD ARMS;530923;184348;51.542852;-0.1134489
WESTBOURNE ROAD / ARUNDEL SQUARE;531094;184530;51.544447;-0.11091674
WESTBOURNE ROAD / JUPITER WAY;530856;184884;51.547684;-0.11421535
LOWTHER ROAD;531034;185083;51.549431;-0.11157572
LOUGH ROAD;530949;185024;51.54892;-0.11282285
ELLINGTON STREET / ARUNDEL SQUARE;531018;184685;51.545858;-0.11195442
THE HEMINGFORD ARMS;530933;184336;51.542741;-0.11330924
RICHMOND AVENUE;530926;184012;51.539831;-0.11353054
COPENHAGEN STREET;530919;183693;51.536966;-0.11374995
KITTO ROAD;535961;176116;51.467687;-0.04401487
ARBUTHNOT ROAD;536082;176358;51.469833;-0.042180881
NEW CROSS / JERNINGHAM ROAD;536146;176842;51.474167;-0.041073726
OMMANEY ROAD;535906;176486;51.471025;-0.044664034
BROCKILL CRESCENT;536014;175379;51.461051;-0.043535624
KITTO ROAD;535958;176221;51.468631;-0.044017679
DRAKEFELL ROAD;535989;176030;51.466907;-0.043645075
STAFFORD GARDENS;531015;164416;51.363708;-0.11949827
PICARDY MANORWAY / BELVEDERE STATION #;549757;179193;51.491855;0.15576
PICARDY MANORWAY / BELVEDERE STATION;549766;179140;51.491376;0.15586707
PRETORIA AVENUE;536081;189453;51.587507;-0.037140469
BISHOPSGATE;533248;181406;51.51587;-0.081053865
ANDERSON WAY;550042;179791;51.497152;0.16011613
PICARDY MANORWAY / EASTERN WAY;549788;179892;51.498127;0.15650263
BROMLEY NORTH STATION #;540335;169675;51.408742;0.01636385
CLYDESDALE ROAD;551655;187648;51.567317;0.1867158
CLYDESDALE ROAD;551645;187727;51.568029;0.18660569
KINGSLEY AVENUE;513191;180843;51.515181;-0.3701543
KINGSLEY AVENUE;513269;180838;51.51512;-0.36903231
HILLINGDON T A CENTRE;506304;184315;51.547724;-0.46831917
AIRFIELD WAY TESCO;553289;185038;51.543425;0.20913604
WOOD LANE;552827;185074;51.543874;0.20249461
GOSPORT DRIVE;553060;184712;51.540558;0.20569468
WOOD LANE;552842;185014;51.543331;0.20268472
HERON FLIGHT AVENUE;552836;184700;51.540511;0.20246202
DOWDING WAY;552799;184496;51.538688;0.20184043
GOSPORT DRIVE;553086;184764;51.541018;0.20609189
OLD TOWN HALL;538881;184301;51.540529;0.001215915
AIRFIELD WAY TESCO;553297;185053;51.543558;0.20925784
HORNCHURCH COUNTRY PARK;553640;185078;51.543689;0.21421108
HORNCHURCH TOWN CENTRE;554029;187059;51.561382;0.22068301
HORNCHURCH COUNTRY PARK;553660;185099;51.543872;0.21450842
ST GABRIEL'S CHURCH;520330;181489;51.519513;-0.26710024
OLD RUISLIP ROAD;511538;183289;51.537493;-0.39319249
ST GABRIEL'S CHURCH;520357;181499;51.519597;-0.26670787
TWYFORD CRESCENT;519386;180316;51.50917;-0.28109619
TWYFORD CRESCENT;519373;180336;51.509353;-0.28127666
THEODORE ROAD;538603;174399;51.451618;-0.006675952
COURTHILL ROAD;538291;174973;51.456852;-0.010939005
COURTHILL ROAD;538177;175055;51.457617;-0.012546761
THORNFORD ROAD;538450;174713;51.454477;-0.008753651
THEODORE ROAD;538634;174366;51.451313;-0.006243024
GEORGE LANE;538733;174229;51.450058;-0.004872869
NORWOOD BUS GARAGE;531937;171782;51.429691;-0.10352667
PICCADILLY CIRCUS;529424;180575;51.50929;-0.13643743
YARNTON WAY / NORMAN ROAD;549567;179603;51.495589;0.15319886
BRUSHFIELD STREET;533705;181726;51.518638;-0.074350397
BECKTON STATION [DLR];543108;181432;51.513694;0.060961218
STAR LANE DLR STATION;539152;182238;51.521924;0.004306621
GODBOLD ROAD;539166;182472;51.524023;0.004600625
ST KATHARINE DOCKS;533975;180580;51.508276;-0.070896488
ST KATHARINE DOCKS;533912;180601;51.508479;-0.071795758
PUTNEY HEATH / GREEN MAN;523679;174199;51.453274;-0.22140762
GEORGE LANE;538817;174203;51.449804;-0.003674998
JACK DASH HOUSE;538244;179759;51.499871;-0.009743663
JACK DASH HOUSE;538091;179729;51.499638;-0.011958202
HARBOUR EXCHANGE SQUARE;537988;179694;51.499349;-0.013454808
HARBOUR EXCHANGE SQUARE;537975;179652;51.498975;-0.013658383
EAST FERRY ROAD;537977;179523;51.497815;-0.01367999
CROSSHARBOUR STATION [DLR];537944;179368;51.49643;-0.014215625
THOMAS STREET / GREENS END;543551;178882;51.490669;0.066304109
CLAPHAM COMMON STATION <>;529328;175142;51.460487;-0.139808
HERMITAGE LANE;530606;170085;51.414748;-0.12328634
RONEO CORNER;551715;187465;51.565656;0.18750188
RONEO CORNER;551707;187439;51.565425;0.18737533
DULWICH ROAD;531935;174307;51.452382;-0.10261522
LYNTON ROAD;519292;180855;51.514035;-0.28226783
LYNTON ROAD;519277;180934;51.514748;-0.28245719
GOUROCK ROAD;543326;174745;51.453552;0.061388978
PARK ROYAL ASDA;520213;182574;51.529289;-0.26841584
CHALK FARM STATION <>;528111;184444;51.544359;-0.15394089
STEELE'S ROAD / STEELE'S VILLAGE;527838;184676;51.546506;-0.15779135
PECKHAM BUS STATION;534308;176707;51.473392;-0.067573407
MINSTEAD GARDENS;521758;174071;51.452539;-0.2490846
THE ROUNDHOUSE;528303;184331;51.5433;-0.15121482
CECIL AVENUE;518683;185249;51.553653;-0.28956037
FITZJOHN'S AVENUE;526415;185576;51.554914;-0.17797864
ST MARY'S SCHOOL;526575;185171;51.551239;-0.17581766
NUTLEY TERRACE;526584;184889;51.548702;-0.17578931
BELSIZE LANE;526592;184663;51.54667;-0.17575523
BELSIZE LANE;526577;184724;51.547221;-0.17594951
ST MARY'S SCHOOL;526565;185082;51.550441;-0.17599381
LYNDHURST ROAD / AKENSIDE ROAD;526556;185319;51.552573;-0.17603835
HEATH STREET;526378;185618;51.5553;-0.17849696
LISTER WALK;547667;180784;51.5067;0.12634268
STREATHAM / ST LEONARD'S CHURCH;529938;171725;51.42964;-0.13228586
ST GILES AVENUE;549972;184387;51.538466;0.16106254
ST GILES AVENUE;549895;184394;51.53855;0.1599561
VICARAGE ROAD;549614;184529;51.539837;0.15596475
HOLLIDGE WAY;549672;184541;51.53993;0.15680555
FORD ROAD;549383;184547;51.54006;0.15264401
HEATHWAY;549136;184553;51.540179;0.14908762
DOWDING WAY;552827;184502;51.538734;0.20224645
KINGSTON CLOSE;512757;184034;51.543947;-0.37538558
RECTORY ROAD;549499;184568;51.540218;0.15432432
PUTNEY STATION #;523978;175097;51.461279;-0.21679217
ROSEDALE PARK;509412;181665;51.523313;-0.42433744
ILFORD SAINSBURY'S;543609;186267;51.557012;0.070146572
ILFORD BROADWAY;543642;186422;51.558397;0.070685521
PIMLICO STATION <>;529703;178319;51.488952;-0.13324801
SHIP LANE / STAG BREWERY;520430;175944;51.469656;-0.26755005
TROCADERO / HAYMARKET;529630;180792;51.511193;-0.13339102
BRIDGE ROAD;519413;186599;51.565632;-0.27857819
WESTCROFT WAY;524234;185719;51.556683;-0.20937034
WESTCROFT WAY;524251;185712;51.556617;-0.20912772
MENELIK ROAD;524360;185453;51.554265;-0.20764777
MINSTER ROAD;524488;185315;51.552997;-0.20585129
MINSTER ROAD;524505;185312;51.552966;-0.20560728
WESTBERE ROAD;524766;185103;51.55103;-0.20191883
CRICKLEWOOD LANE;524103;185898;51.558321;-0.21119585
ISLEWORTH WAR MEMORIAL;516192;175877;51.469939;-0.32855848
CRICKLEWOOD LANE;524106;185877;51.558131;-0.21116
GRANVILLE PLACE;511822;189851;51.596415;-0.38701364
GRANVILLE PLACE;511883;189805;51.59599;-0.38614801
CHURCH STREET;526820;181947;51.52221;-0.17344628
JUBILEE ROAD;516571;183821;51.541259;-0.32048142
DAWLISH AVENUE;516343;183071;51.534565;-0.3240152
LION ROAD;548590;175360;51.457722;0.13735212
PERIVALE STATION <>;516328;183356;51.53713;-0.32413729
PERIVALE LIBRARY;516308;183726;51.540459;-0.3243034
BRENT PARK TESCO;520899;185277;51.553435;-0.25760386
BITTACY RISE;523372;191550;51.609276;-0.21975096
HACKNEY CENTRAL STATION #;534834;185012;51.547898;-0.056831413
FIVEWAYS;531110;164473;51.364198;-0.11811349
JOHN WILSON STREET / POWIS STREET;543186;179114;51.492846;0.061144375
TELFORD ROAD;513520;180967;51.516229;-0.36537514
MOAT FARM ROAD;513090;184321;51.54646;-0.37049351
YEADING / WHITE HART;511798;183220;51.536822;-0.38946718
MINERVA ROAD;520474;182556;51.529071;-0.2646613
STREATHAM HILL STATION #;530150;172731;51.438632;-0.1288687
BINFIELD ROAD / STOCKWELL STATION <>;530451;176517;51.472587;-0.12314554
MOUNT PLEASANT;518325;183946;51.542018;-0.29515934
MOUNT PLEASANT;518353;183956;51.542102;-0.29475241
IKEA BRENT PARK / DRURY WAY;520614;185240;51.553163;-0.26172521
IKEA BRENT PARK;520626;185264;51.553376;-0.26154399
MAYFIELD SURGERY;522594;173646;51.448539;-0.23720635
STAVELEY ROAD;520839;177164;51.480534;-0.26124768
STAVELEY ROAD;520825;177190;51.480771;-0.26144031
BANNISTER PLAYING FIELDS;513852;191330;51.609302;-0.35723959
COURTENAY AVENUE;514111;190735;51.603902;-0.35369443
ALEXANDRA ROAD;519086;170166;51.418011;-0.28883252
BROMLEY SOUTH STATION #;540378;168785;51.400733;0.016629818
PONSONBY TERRACE;529895;178409;51.489717;-0.13045108
VICTORIA STATION <>#;528954;179146;51.496556;-0.14372806
BROMPTON SQUARE;527290;179222;51.497615;-0.16765837
NORTH DULWICH STATION #;532976;174445;51.453379;-0.087590518
HARROW TOWN CENTRE;515542;188060;51.579569;-0.33392074
HARROW TOWN CENTRE;515534;188035;51.579346;-0.33404435
HARROW TOWN CENTRE;515531;188196;51.580793;-0.33403472
GREENHILL WAY;515521;188310;51.58182;-0.33414151
PLUMSTEAD ROAD / BURRAGE ROAD;543951;178923;51.490935;0.072078333
TOTTENHAM COURT ROAD STATION <>;529753;181376;51.516413;-0.13140482
PARK VIEW ROAD / CROOK LOG;547597;175562;51.459797;0.12315411
HATTON CROSS STATION <>;509649;175443;51.467343;-0.42285396
REIGATE AVENUE;525234;166085;51.38001;-0.20190364
SUTTON STATION #;526034;163790;51.359208;-0.19122756
NORTH CIRCULAR ROAD;521082;186129;51.561053;-0.25467258
SUNBURY CROSS;510006;170312;51.421156;-0.41930968
LOCKSBOTTOM / PALLANT WAY;543220;165087;51.366794;0.055967398
ORPINGTON POLICE STATION;546278;166082;51.374956;0.10027334
GROVELANDS ROAD;546476;170110;51.411099;0.10477671
FARNBOROUGH WAY;544319;164549;51.361682;0.071525315
BLACKSMITHS LANE;547220;168070;51.392576;0.11462106
POWNALL ROAD / REGENTS COURT;534056;183720;51.536473;-0.068536453
POWNALL ROAD / LAXFIELD COURT;534249;183730;51.536517;-0.06575162
LAXFIELD COURT;534293;183742;51.536615;-0.06511303
QUEENSBRIDGE ROAD / BROWNLOW ROAD;533919;183863;51.537791;-0.070456203
BROWNLOW ROAD;533935;183852;51.537688;-0.070229826
MIDDLETON ROAD;533922;184068;51.539632;-0.070335053
MIDDLETON ROAD;533938;184095;51.539871;-0.070094221
WATERLOO STATION, UPPER TAXI ROAD <> #;531062;179998;51.503728;-0.11306233
CRAYFORD BRIDGE / SAINSBURY'S;551486;174607;51.450189;0.17868166
BENTLEYWOOD HIGH SCHOOL;515235;192133;51.616238;-0.33701272
EASTERN WAY / NORMAN ROAD;549696;179884;51.49808;0.15517486
GOLBORNE ROAD;524542;182072;51.52384;-0.2062191
WEST ROW;524021;182328;51.526255;-0.21363493
BOSWORTH ROAD / GARROW HOUSE - RNIB;524429;182276;51.525698;-0.20777506
GOLBORNE ROAD;524505;182033;51.523498;-0.20676591
ALDERSON STREET;524221;182331;51.526238;-0.21075239
LANGDALE AVENUE;527751;168896;51.404713;-0.16474601
NEW FETTER LANE;531329;181394;51.516211;-0.10869818
SOUTH END GREEN;527265;185536;51.554364;-0.1657394
HARRODS;527532;179414;51.499286;-0.16410472
EATON SQUARE;528293;178930;51.494765;-0.1533233
NATURAL HISTORY MUSEUM / CROMWELL ROAD;526512;179000;51.495795;-0.17893962
EATON SQUARE;528335;178946;51.494899;-0.15271282
NATURAL HISTORY MUSEUM / CROMWELL ROAD;526501;178911;51.494997;-0.17912986
KENSINGTON ROAD / ROYAL ALBERT HALL;526358;179601;51.50123;-0.18094181
SLOANE SQUARE STATION <>;528097;178748;51.493173;-0.15621112
VICTORIA COACH STATION;528539;178759;51.493172;-0.14984387
QUEENSBERRY PLACE;526640;178793;51.493906;-0.17717094
THAMESMEAD TOWN CENTRE;546432;180833;51.507461;0.1085809
PECKHAM BUS STATION;534281;176704;51.473372;-0.067963064
WATERLOO STATION, UPPER TAXI ROAD <>#;531127;179978;51.503533;-0.11213379
ELTHAM STATION # / SHERARD ROAD;542600;174916;51.455272;0.051016315
SOUTH END GREEN;527331;185534;51.554331;-0.16478868
NORTH END ROAD MARKET;524991;177649;51.483991;-0.20131641
WESTHORNE AVENUE;540040;173931;51.447059;0.013806008
SYCAMORE CLOSE;512305;183684;51.540892;-0.3820124
HARRINGTON ROAD;526537;178830;51.494261;-0.17864058
HAVERSTOCK HILL / STEELE'S VILLAGE;527879;184670;51.546443;-0.15720258
CHALK FARM STATION <>;528100;184471;51.544604;-0.15408961
EDITH GROVE / WORLDS END;526322;177416;51.481602;-0.18224141
BOLTON GARDENS / BROMPTON LIBRARY;525998;178387;51.4904;-0.18655861
MEDFIELD STREET;522404;173778;51.449767;-0.23989353
TURNPIKE LANE STATION <>;531463;189702;51.59084;-0.10366561
FINSBURY PARK / BLACKSTOCK ROAD;531556;186881;51.565467;-0.10337962
LONDON WALL / MUSEUM OF LONDON;532262;181570;51.517575;-0.095193902
BUCKLAND CRESCENT;526750;184527;51.545412;-0.17352684
BUCKLAND CRESCENT;526762;184522;51.545364;-0.17335568
PRATT STREET;529040;183669;51.537183;-0.14083547
LADBROKE GROVE SAINSBURY'S;523871;182266;51.525731;-0.21581783
LADBROKE GROVE SAINSBURY'S;523876;182277;51.525829;-0.21574193
BARLBY GARDENS;523722;182028;51.523625;-0.21804801
BARLBY GARDENS;523774;182036;51.523685;-0.21729606
PENTON STREET / ISLINGTON POLICE STATION;531123;183371;51.534025;-0.11093012
COPENHAGEN STREET;531092;183538;51.535533;-0.11131468
CHARLES I I STREET;529678;180442;51.508037;-0.13282833
CURTAIN ROAD;533266;182412;51.524906;-0.080414504
WEST END LANE;525621;185394;51.553456;-0.18949011
BLACKFRIARS STN<># / SOUTH  ENTRANCE;531633;180577;51.508798;-0.10462433
TRAFALGAR SQUARE;530102;180363;51.50723;-0.12675143
LIVERPOOL STREET STATION <> #;533311;181656;51.518102;-0.080051999
CONDUIT STREET;529069;180928;51.512544;-0.14142085
CAMBRIDGE CIRCUS;529940;180952;51.51256;-0.12886749
ST BARTHOLOMEW'S HOSPITAL;531844;181568;51.517655;-0.10121543
ANGEL ISLINGTON;531598;183029;51.530842;-0.10421354
WESTBOURNE GROVE;525332;181163;51.515496;-0.19516092
WHITELEYS;525810;180986;51.513799;-0.18833899
INVERNESS TERRACE;525940;180877;51.512791;-0.18650547
QUEENSWAY STATION <>;525908;180614;51.510434;-0.1870602
BAYSWATER STATION <>;525859;180854;51.512602;-0.18768031
WHITELEYS;525832;181044;51.514316;-0.18800144
WATERLOO STATION <> #;530950;180103;51.504697;-0.11463613
GREAT WINCHESTER STREET;533034;181394;51.515813;-0.084140652
BLACKFRIARS STATION<># / SOUTH  ENTRANCE;531657;180531;51.508379;-0.10429586
BRITISH MUSEUM;530165;181632;51.518619;-0.12537607
BRITISH MUSEUM;530250;181679;51.519022;-0.12413435
BAYLIS ROAD / LOWER MARSH;531237;179735;51.501324;-0.11064017
FENCHURCH STREET;532962;180903;51.511417;-0.085362697
STONELEIGH PLACE;523809;180693;51.511608;-0.21726316
FINSBURY PARK / BLACKSTOCK ROAD;531554;186857;51.565252;-0.10341743
SQUIRES LANE;526586;190833;51.602119;-0.17362046
SQUIRES LANE;526523;190919;51.602906;-0.17449862
LYONSDOWN ROAD;525997;195132;51.640885;-0.18057574
BLACKSTOCK RD / CITY & ISLINGTON COLLEGE;531569;186720;51.564017;-0.10325238
BANNISTER PLAYING FIELDS;513885;191319;51.609196;-0.35676682
DURLSTON ROAD;518081;170646;51.422535;-0.30311867
DURLSTON ROAD;518093;170665;51.422703;-0.30293983
WARSPITE ROAD;542257;179045;51.49246;0.04774394
CHURCH STREET;532906;194902;51.63723;-0.080877661
BARNET ODEON;525557;195804;51.647023;-0.18668996
BARNET ODEON;525556;195791;51.646906;-0.18670906
NEW BARNET STATION # / STATION ROAD;526283;196118;51.649682;-0.17608935
NEW BARNET STATION # / STATION ROAD;526235;196085;51.649396;-0.17679466
